customer_id,transaction_id,transaction_amount,region,transaction_mode,transaction_date,is_fraudulent
1168,0e0d8a12-ebbd-47b2-88ff-d6352881ffc1,4911.47,Central Asia,Cryptocurrency,2025-07-27 22:04:19,False
1101,58e9a7f8-55a1-42f7-a863-069363d166fa,31179.59,South America,Credit Card,2024-11-26 15:19:10,True
1439,57ee65b8-e901-4f1e-b310-8a65eb9d4d19,4916.26,Western Europe,Online Banking,2024-12-23 06:34:04,False
1853,664035db-9618-4df8-8097-47c792a48763,504.32,South Asia,Bank Transfer,2024-01-27 07:44:58,False
1515,f4c0d654-ce71-47c0-83e4-584d43cce3fb,4584.18,North Africa,Credit Card,2024-06-17 05:03:04,False
1699,38ecb648-2c8c-499d-8a2d-ad06717b91d8,4343.84,Sub-Saharan Africa,Mobile Wallet,2024-04-13 09:30:45,True
1281,b5f67cab-1763-4d8d-a447-3380121cf726,1915.86,Central America,Mobile Wallet,2023-11-27 23:16:57,True
302,bc71c15c-ce79-4097-826d-17cd184de9e1,3394.92,Balkans,Cryptocurrency,2025-05-27 09:12:08,True
966,8ca727da-4e6a-4601-9680-c5a47d38f2ef,3871.58,South America,Bank Transfer,2024-10-30 14:15:18,False
1634,80c725a8-ff10-453c-aa7c-2aa5a965809f,2902.58,Scandinavia,UPI,2024-12-16 01:03:27,False
1977,17d452a7-aa53-43af-84f0-3c050df8e5b3,667.54,North Africa,Credit Card,2024-12-22 10:23:03,False
1821,7b5c036c-4a77-46d6-8ca2-dab487926bf3,4177.36,Eastern Europe,UPI,2023-09-24 01:31:47,False
403,0e5bc0fb-583e-4d2b-bbac-b618a8125914,4835.42,East Asia,UPI,2024-01-01 01:22:27,True
1832,e777cfd9-3362-40c8-8cb8-b5569eb2c160,27538.8,Caribbean,Online Banking,2024-04-28 08:52:27,False
652,fcf12580-c68a-45cf-8c52-118e4e6da6ff,333.87,Baltic States,UPI,2025-03-04 13:17:14,False
992,28907084-b44d-4441-b185-c8680d7ee342,2372.53,Middle East,Online Banking,2025-03-09 14:52:27,True
1689,03e98ce2-0a1a-4644-824a-265f85a92faf,2746.16,Oceania,Cryptocurrency,2023-10-21 02:50:05,False
1468,e46fd0b2-f697-4c30-b8d6-fdfa77b87528,1660.13,South America,Mobile Wallet,2024-02-05 06:34:46,False
440,03e65f44-b823-4e58-92e8-ec470f9912c9,2242.79,Sub-Saharan Africa,Online Banking,2024-04-16 09:36:19,False
1153,2632a651-7bf8-4625-aa18-2c2a93a9a679,1194.56,Central America,Online Banking,2024-03-29 11:24:46,False
1555,3e88f554-e77a-4091-8535-a5e9224a0852,3729.38,East Asia,Cryptocurrency,2023-09-05 08:47:28,False
157,bbfd3ea2-8e10-4ba2-b63c-5925b422e568,1161.99,Baltic States,UPI,2023-11-21 22:21:13,False
1827,769cc5c4-853f-4ad7-b375-4a64c6c97a1e,1309.89,Western Europe,Mobile Wallet,2025-01-14 07:31:25,False
684,c7150980-d021-4b0d-867c-b442a76ca29d,1180.87,North Africa,Debit Card,2024-08-06 22:22:21,False
677,704394d8-dba5-4dcf-a536-61b41e27684e,3028.76,South Asia,Debit Card,2025-03-07 21:40:23,False
1983,41829024-ff4c-455e-a0fc-f4f9ebd1568c,1714.45,Sub-Saharan Africa,Debit Card,2024-10-28 21:12:39,False
1954,8b7986bf-f049-4032-b7ea-44dfbe544bce,36.61,Eastern Europe,Bank Transfer,2024-02-09 22:54:49,False
1177,45461d35-dfac-412e-a9c5-277776a17617,3095.21,Baltic States,Credit Card,2025-06-03 03:17:05,False
1120,fa1f5617-5687-4454-9917-e9cc325ae791,3643.82,Balkans,Bank Transfer,2023-12-05 07:14:58,False
57,44db316a-dc10-40bd-a309-795a31c91303,1890.96,Sub-Saharan Africa,Mobile Wallet,2025-04-24 12:00:03,True
58,94c2ea83-1fa5-4b3d-aab1-35de3d7ad2ee,403.62,South Asia,Bank Transfer,2025-06-09 20:55:52,False
41,a8f24ad1-510b-47d0-8aef-d4d56fcc5601,2481.47,South America,Credit Card,2023-09-25 20:56:31,False
872,0f738d71-8e9d-449a-9420-a64c572fe372,1887.92,Western Europe,Mobile Wallet,2025-03-04 01:50:20,True
842,fc4cc02e-1199-4c92-9c16-d4cfdb9b2d8b,3973.52,Oceania,UPI,2024-08-30 06:18:38,False
11,fcd7721f-1121-4947-adf3-8aaa1365999e,16099.95,Central America,Credit Card,2024-10-03 17:21:20,False
119,e89227ad-625a-4186-aded-89f2a099ec0b,3469.38,South America,Credit Card,2023-11-23 03:41:21,False
986,2ed9eacf-70fb-4583-b3d7-26401b92c5b1,3327.8,Sub-Saharan Africa,Debit Card,2024-10-02 05:20:05,True
173,d4903b3a-0417-4a95-8b15-2204f6c53e21,2415.98,East Asia,Online Banking,2024-07-23 01:47:47,False
1115,2b31de9f-8b26-40c6-8278-171562c0104e,3059.08,Scandinavia,Cryptocurrency,2025-06-22 04:56:04,False
1333,4e76702c-e176-49af-8383-bf9c5a12b44a,1859.49,North America,Credit Card,2023-09-25 09:33:12,False
1168,93bbb841-73d3-4bc3-ad65-4512c9494e8a,3917.61,Central Asia,Debit Card,2024-05-26 22:39:42,False
1283,08123b2f-8b97-4ba6-91a9-92679c50ebe1,4371.97,Eastern Europe,Credit Card,2024-03-26 08:24:18,False
1513,29db5065-8872-4dc5-94bf-c81afcd280b9,4335.89,Antarctica,Credit Card,2024-04-21 17:00:52,False
424,d028ddfd-f165-4891-8a74-e3c36c8c92d3,2366.94,Sub-Saharan Africa,Bank Transfer,2025-03-23 01:56:04,True
980,c4e1d0c3-6ad8-4131-989b-c43ad3ccf424,993.82,North America,Bank Transfer,2024-12-30 16:27:26,False
1308,7d6388a0-1606-4eec-88fd-10e5a8dd4c07,2104.58,Sub-Saharan Africa,Credit Card,2024-04-06 14:54:49,False
822,ce967476-5f44-4cbf-a051-c773b577cb83,4354.06,Antarctica,Online Banking,2024-11-29 13:56:41,False
860,90dd45a5-0b9c-4ea2-93df-a3a42e082a7a,3806.49,North Africa,Bank Transfer,2024-11-18 02:55:26,False
1035,3c97d85d-a3b9-45df-9733-cbfe008b50a3,3358.2,Eastern Europe,Online Banking,2025-02-21 11:18:05,True
1795,d11fe684-978b-42ee-b642-f0c6bc9692b5,20062.15,Eastern Europe,Debit Card,2024-02-25 02:59:48,False
956,b84d3d52-9588-4a87-aebb-4992eb8bf402,1526.98,East Asia,Mobile Wallet,2024-01-23 17:18:01,False
223,f42082d9-a6a3-4de5-ac9c-4293cb7afcd3,3772.62,Western Europe,Debit Card,2023-09-08 04:56:26,False
1973,aff406f4-f43d-4a41-8469-a58c07579f21,4917.44,Caribbean,UPI,2024-09-01 02:15:10,True
19,428c1ea1-0012-4903-9490-062c3fa4a159,4087.7,Antarctica,Bank Transfer,2025-07-06 18:23:05,False
507,149e31e3-a1b5-4e9c-8c0e-d6747a832fd0,2221.3,South Asia,Online Banking,2023-10-21 04:50:35,False
1783,83d86b1e-58ec-488e-9004-f986e76d8746,1976.13,Southeast Asia,Cryptocurrency,2023-08-23 11:24:58,True
177,9bfd0537-9a3b-4565-8f39-af353979a0d4,871.28,Baltic States,Credit Card,2025-07-25 19:58:28,False
826,547a23d1-e846-4be7-88de-239d339072eb,3486.66,Sub-Saharan Africa,UPI,2025-01-29 01:44:35,True
1788,1c3ce21c-c40b-499a-8601-f528d7d93165,43483.38,Scandinavia,Credit Card,2023-11-07 04:05:42,False
1786,ad896b97-c435-4043-aa76-c2017512d741,2550.6,Balkans,UPI,2025-03-11 21:29:00,False
1491,87cd9640-a28d-407b-bd1f-3146c4002d5d,2657.01,South America,Online Banking,2024-02-12 23:27:38,False
209,d87a1dc3-4460-47be-a8aa-9c1f521f39f9,3602.38,North Africa,Debit Card,2025-05-02 19:52:23,True
4,2a8fe9e3-4991-47b6-9da2-e1e0acf26a8f,4932.15,Central America,Online Banking,2023-12-11 09:36:56,False
514,7bd609ea-ad45-441b-b50a-ee5aa72cef30,3522.16,Scandinavia,UPI,2025-03-19 11:39:58,False
1116,ad351615-bcc1-45ec-9949-d00f74c9f56c,3817.83,Antarctica,Cryptocurrency,2024-11-21 22:41:32,True
1105,67a729d6-3076-40e6-a764-7b62c13fbf62,2849.59,Baltic States,Cryptocurrency,2025-06-17 10:53:15,True
1346,171dcc2b-d277-4d67-ae1b-47b1bd3b653e,3360.3,East Asia,Debit Card,2023-10-23 21:04:01,True
982,8bee4a52-43fe-4f5e-8fa7-6ccc815a30ec,1883.96,North America,Credit Card,2025-04-26 00:21:11,False
705,29778b5a-f37c-4be3-9a48-67eda7df6855,2941.36,Baltic States,Online Banking,2025-06-26 17:14:41,False
821,4ad5fed4-09bd-4bf9-b8d4-c7f07a25222b,2716.5,Caribbean,Mobile Wallet,2024-05-21 10:53:10,True
1481,19bba8e2-5d5f-451a-b6b3-b827c5b7e0a8,2385.35,Western Europe,UPI,2023-11-19 13:12:33,False
1878,548b5e3a-cbb9-46ce-8494-050a5ae00593,1488.87,North Africa,Mobile Wallet,2025-03-21 01:17:48,False
490,c8c050f7-83f4-4161-81f7-90884a081275,834.05,North Africa,UPI,2024-09-08 10:53:43,False
191,039ffb5f-6ebc-4df0-887f-df9dca5dd00e,1433.36,Caribbean,Cryptocurrency,2024-06-15 04:14:30,True
513,0b285843-240e-489f-987f-f7cbab6c48df,774.2,Balkans,Cryptocurrency,2024-05-11 14:11:56,True
776,563f4928-a0de-4bfd-9882-bd987d8408b1,99.71,Western Europe,Mobile Wallet,2024-11-27 00:59:10,False
694,0e189590-2de2-48f6-8208-206ac052cd99,3735.71,Baltic States,UPI,2023-10-26 00:57:01,False
819,acd9bbc3-eda8-4f73-a5b7-79e0bfab182e,634.47,Baltic States,Online Banking,2025-04-07 20:16:37,False
850,03b6f420-3387-48f5-af86-fa16ac1e238e,4651.39,Oceania,Credit Card,2024-06-25 03:30:41,False
273,6200410d-888e-4731-8e60-26d82c1949aa,2577.0,Eastern Europe,Online Banking,2024-03-23 12:53:55,False
1115,babc1051-822d-455c-8b80-fd14e61dde64,2827.42,Antarctica,Cryptocurrency,2023-09-19 00:55:00,True
1914,d0371bba-f87f-4245-b30a-5a419301d631,3831.15,Southeast Asia,Credit Card,2025-07-06 16:35:36,True
150,809b37c1-1d64-4b55-b6ee-94e82d953d5f,3541.44,North Africa,UPI,2025-04-24 14:34:53,False
1399,3bc03d91-8bce-4b43-ab52-e8b301ff589d,7426.89,Balkans,Bank Transfer,2024-05-08 00:15:54,False
1339,2ce36142-41bb-44f7-8d93-bc7ddb2ef3e2,13864.1,North America,Cryptocurrency,2024-12-28 12:59:29,False
949,339df12a-223b-4e26-8847-53250e5f8ada,1759.11,Central America,Credit Card,2023-08-31 11:43:51,False
943,3421596e-df54-4d88-86d2-55dfe0a9b942,128.11,East Asia,Online Banking,2023-11-08 14:06:30,False
1108,e6d8973a-af10-43c5-acc9-d91791e0e22f,3356.46,South America,Online Banking,2025-01-19 23:58:02,False
1405,077fc2c8-e82d-4c79-9558-076baf3f4f5a,1081.44,East Asia,UPI,2024-06-14 13:24:19,False
499,a9c8f88b-7342-44be-8f88-f0b645427300,2792.21,North Africa,Mobile Wallet,2025-06-17 20:36:33,True
32,50ca34b0-832e-42f6-b292-e7f54d2f03d9,3679.52,Central America,UPI,2024-11-15 22:57:18,False
1574,06d849b5-f707-49d8-b979-b82e536aea01,7205.66,Middle East,Mobile Wallet,2023-09-30 12:00:34,True
1222,c073f169-4f00-49ce-875f-01bf71be44b2,2710.65,Scandinavia,Bank Transfer,2023-09-05 18:22:19,False
893,224bfbd1-ec78-4d11-a77e-4182954ea6b9,49894.74,Western Europe,Mobile Wallet,2023-12-05 08:57:12,True
589,11253eb6-baae-4d74-abcb-18fb8cf8048d,27300.9,South Asia,Mobile Wallet,2025-03-03 15:23:26,True
549,c0950cb3-83f6-4ea3-a848-a87285e3fd6e,2559.67,Central Asia,Online Banking,2024-10-28 10:36:39,False
1714,6ff97a15-8609-492b-af33-83eddcc0e121,3346.73,Caribbean,Debit Card,2024-08-01 08:57:31,False
1308,941784be-4b6d-4e27-b55d-813a6380e881,513.41,Oceania,Credit Card,2023-11-16 10:22:31,False
603,a4863c32-2cc4-4774-854f-13228210aac4,3446.23,Antarctica,Mobile Wallet,2025-07-25 22:26:49,True
169,6afb5aef-341a-47f8-9efa-580756dd0e32,3646.63,Western Europe,Credit Card,2023-11-08 18:42:27,False
1466,b7921a09-8042-418a-a26b-d6ff03ef4d2a,2459.71,North Africa,Credit Card,2024-08-30 18:36:56,False
783,8cadab7d-1cf0-4729-a6aa-c55dc12ff45a,1218.2,Scandinavia,Bank Transfer,2024-01-12 03:52:07,True
1847,5ae2b14e-1d27-498a-9873-409dc7fa024d,4889.17,South Asia,Bank Transfer,2024-12-28 15:59:09,True
874,b718b747-50c8-4e0a-907c-f05ea56ac29a,1463.35,Central Asia,Credit Card,2024-08-26 10:39:08,False
742,01a63a4f-b200-4249-ab9e-f5cbf9b276b0,1143.68,Antarctica,Online Banking,2023-09-07 03:19:23,False
616,a6e1eb58-4888-4fcf-a404-e7f55fc44c74,3746.68,North Africa,Bank Transfer,2023-12-11 11:14:14,False
1929,4dac4bff-3517-42ac-aafc-ddd306d3dd8e,1921.23,North Africa,Online Banking,2025-07-13 23:40:59,False
298,95ee9591-2da1-4a41-8b74-f299efa0e14d,618.44,Eastern Europe,Debit Card,2024-01-28 08:28:10,False
1531,0c7c36c2-e64d-480f-93b9-9e9d7beafb9f,3347.23,Western Europe,Bank Transfer,2024-05-16 03:47:41,True
714,8fcedd78-2f58-45e5-bbab-c3763dda7f6d,3364.16,Middle East,Bank Transfer,2024-11-30 14:08:42,True
1259,9057054d-e54d-401d-9ce3-50f5a3db8607,3944.94,Sub-Saharan Africa,Mobile Wallet,2025-01-05 21:05:33,True
1476,1700d046-753c-4534-9622-300b47cb5365,2406.85,Oceania,Mobile Wallet,2024-09-23 11:36:50,True
247,026a7899-c703-4144-866e-f22875e7678e,2065.15,Central America,Mobile Wallet,2024-08-10 09:59:04,True
1261,53fe1ba5-b1cc-443b-9b7c-286611b99875,2962.36,Caribbean,Credit Card,2025-03-25 14:27:42,False
236,8335bb1c-0a8d-4711-a8d2-2147521aa89f,2164.38,Antarctica,Online Banking,2024-04-29 19:19:24,False
853,b6105615-593c-4d1a-99c4-5f8b1b22850b,2231.09,Sub-Saharan Africa,UPI,2024-11-08 04:33:34,True
20,4ca72dc7-97f7-4d97-ad7b-66b7038897a4,2292.56,South Asia,Bank Transfer,2025-02-15 09:42:50,False
341,6314a88f-57a2-457a-8ae5-2c4db42cd751,858.16,Antarctica,Online Banking,2024-05-14 16:33:40,False
1494,9e5b8cd9-36f8-4c8d-8b60-1cd99481ed19,573.25,Antarctica,Debit Card,2023-10-21 15:57:57,False
1927,42538db1-5d54-42c3-82e4-14de3c308160,1391.98,Caribbean,Cryptocurrency,2024-12-19 17:44:45,False
1933,fda344c6-f8c2-4d87-ab31-6fb6aafb8653,2488.55,Baltic States,Mobile Wallet,2024-01-03 13:17:12,False
279,6550d638-0a79-4954-9a05-ecee64c0e011,3278.14,Central America,UPI,2023-09-10 01:05:21,False
1198,7c25df56-5116-4111-a175-f5b2f8881940,1411.89,Southeast Asia,Online Banking,2024-04-28 20:38:45,True
1774,3d905f81-ec79-4acd-8b83-f17060f1eec5,1518.76,Oceania,Credit Card,2024-01-28 03:27:57,False
1456,93c67697-cb5d-40fa-88cf-dd59a4a73d3d,1348.36,Central Asia,Online Banking,2024-10-02 20:56:17,False
445,34752cd7-3109-4480-a20c-0d5eed71f25d,3115.6,Sub-Saharan Africa,Credit Card,2025-01-10 14:58:07,True
1694,880255f5-8a61-4335-b25a-271a216e9738,1449.11,Caribbean,UPI,2024-06-02 00:01:31,False
1042,749c66b9-415d-46a4-9208-167eb2f6b30d,1116.48,Baltic States,Bank Transfer,2024-09-09 08:57:02,False
1913,934ab8a4-431c-4d2f-882d-180b47a752e1,1765.47,Balkans,Cryptocurrency,2023-11-13 17:15:56,True
41,de1b7d94-0426-4fa0-96cc-fc4c927c2daa,1219.54,Balkans,UPI,2024-01-20 07:21:36,False
229,6117e7f9-8fa1-4954-837a-9f2b4c228dbd,1244.11,South America,Mobile Wallet,2024-05-01 05:27:33,False
171,2b5ffbdd-73a6-4e47-aee9-a939ae6ef128,1086.14,Caribbean,UPI,2025-01-22 02:51:33,False
342,723c7248-71e2-4d95-b505-15606206811e,3337.7,Sub-Saharan Africa,Cryptocurrency,2024-04-20 22:14:05,True
1929,b27e240a-3c29-403e-a464-631ceadbe94b,3192.46,Caribbean,Mobile Wallet,2023-09-26 11:33:32,False
687,bbf802fd-4e83-4751-957b-21d1e5f6ebd1,2774.12,Middle East,Cryptocurrency,2025-03-03 12:17:41,True
450,34e4c588-0e2f-4795-9309-523ca24b07e4,2566.24,Central Asia,Online Banking,2024-01-22 22:06:07,False
439,d8960c13-7be6-484b-ac60-320f4ccb1732,2869.51,Oceania,UPI,2024-01-12 02:36:34,False
537,abab57b2-aab5-47ec-a5ae-ea1fd12767cc,3967.42,Oceania,Credit Card,2023-09-12 08:22:48,True
1929,1ef3a4f9-6a18-45e7-aff2-5244aae953ad,3858.93,South America,Debit Card,2023-09-21 01:29:13,False
856,4875aa43-4cb4-4595-ab36-af15f2ede255,4528.28,East Asia,UPI,2023-11-07 20:49:28,False
1461,2a9e49b1-7a16-4ca7-84e7-2b83b8b766cb,2717.69,Balkans,Credit Card,2024-04-19 17:21:21,False
962,245c02fa-44d5-47e4-a321-a1f34642bcb1,2589.9,North Africa,Bank Transfer,2024-07-18 23:01:02,False
669,601b6a7d-d258-498b-a4ef-8a974cbb40eb,1648.95,South Asia,UPI,2023-08-30 16:54:54,False
305,52a8f484-7970-40cb-8e21-6887932fd2a8,3717.04,Caribbean,Online Banking,2025-03-16 22:10:15,True
1987,ede9dc0f-f99b-48a5-8bc7-0b9784098a9c,1748.11,Southeast Asia,Debit Card,2025-04-18 17:31:28,True
1619,f517ab43-44d9-4646-94f0-38fba594fba6,4861.28,East Asia,Bank Transfer,2024-10-24 11:56:05,False
1512,bffb4683-54aa-432e-9796-a64472bfc11e,2971.18,Central America,Bank Transfer,2025-05-18 05:01:58,False
653,b97ff51e-37ad-447b-8480-45ba833be931,1297.43,Central Asia,Bank Transfer,2024-05-02 02:35:49,False
410,5ea160da-6a20-479c-9c23-538f2c7de6d2,891.42,Oceania,UPI,2024-12-13 08:54:11,False
39,6dfe139d-06ab-46a3-afe3-10c0baba5cd5,4509.08,Baltic States,Mobile Wallet,2025-04-22 13:44:24,True
1596,86efe6ea-d9e3-4408-a9ee-b7c26dfe8481,3150.32,Antarctica,Credit Card,2025-01-31 18:00:41,False
108,8101c948-ca15-483f-979d-243210dcc2cb,2143.43,Central Asia,Bank Transfer,2024-06-02 14:36:15,False
1507,96738fca-293e-455d-bfcc-974f8ca3e2b0,2809.56,South Asia,Mobile Wallet,2024-07-13 18:40:39,False
872,ad25663b-220a-4cd6-ab38-5433193a7158,227.28,Scandinavia,Debit Card,2025-04-06 14:49:14,False
1349,d344b828-ab90-4350-b510-e7d78c636eb0,3085.57,Southeast Asia,Online Banking,2025-02-02 22:50:35,True
1010,75726fad-1c55-4b4c-a890-72a6542b6e68,1349.12,North Africa,Online Banking,2024-12-06 03:08:45,False
1003,28f22c5a-8f7d-4979-9a6d-ba962743392f,470.38,Baltic States,UPI,2024-01-21 09:10:30,False
259,29838a17-65d1-4958-824c-62054d848f78,3610.85,Caribbean,Mobile Wallet,2023-11-05 01:41:50,True
1075,2589e7c5-e786-4484-b166-cdcea3e722d2,4855.42,Central Asia,Credit Card,2023-08-09 12:59:41,False
1922,fb632c68-fb81-4e8c-9845-31a38d3d9f7d,319.71,Middle East,Bank Transfer,2023-09-10 10:53:59,False
1848,0d0edcda-061d-41f6-8c58-19090fc1a705,2063.68,Western Europe,Credit Card,2025-06-14 09:51:26,False
850,95b5a4ec-788c-4246-a116-967e3b6f5bff,4885.15,North Africa,UPI,2025-03-26 01:28:32,True
1109,67be92dc-240c-4afb-8cae-b38d2d9fac96,1933.89,North Africa,Cryptocurrency,2024-01-09 06:33:11,False
973,9233964e-be08-4147-ace8-45ecd832bc5b,4211.35,South Asia,Bank Transfer,2025-01-25 04:48:40,False
143,729f424d-84bb-46c8-b019-c448cd699b07,411.02,East Asia,Bank Transfer,2024-06-25 23:29:16,False
833,1cac0bbe-215c-47de-b995-4b7652f6d891,4472.72,Antarctica,Credit Card,2025-06-19 22:18:34,False
840,b4873557-d632-4157-81ce-e3cfbb2755b1,1435.59,East Asia,Online Banking,2024-09-12 10:30:36,False
1132,864263b6-d5ab-4089-8f6d-cc5eb3daeb8a,852.32,Central Asia,Cryptocurrency,2024-06-27 23:06:12,True
313,2ec35c29-78f7-4779-a10d-bb59eb695b9d,40738.61,Central America,Cryptocurrency,2025-01-19 15:54:10,False
3,96628328-836b-4d88-85f8-a08d81df976c,2936.88,Central America,Mobile Wallet,2024-07-30 12:08:14,True
1966,2f19f40b-c34e-44af-8c3c-ee253160cb7b,13283.0,Antarctica,Online Banking,2024-04-06 03:08:36,False
683,0bad4653-a8e5-4a02-b7d6-66437953b1fc,2018.04,Scandinavia,Online Banking,2025-06-17 21:15:37,False
517,71d367bf-1405-4b42-b334-9248beae7a3c,4165.09,Central Asia,UPI,2025-03-15 19:00:33,True
1058,8e71337f-18b8-4f63-a416-96bd32ae5d20,2814.17,South Asia,Online Banking,2024-04-29 11:35:11,False
996,9e497c34-dc0d-4b48-893e-143daba8ca7f,681.89,Antarctica,Cryptocurrency,2024-04-17 19:42:17,True
632,9aadf2f8-ee7e-4cf0-8ea8-879b2e793ecb,4436.52,East Asia,Online Banking,2024-05-19 07:41:23,False
204,3590af31-d261-42e4-8c22-4de587fde9eb,4115.42,Caribbean,Cryptocurrency,2024-04-07 04:01:31,False
1506,ad0f330a-7842-42c1-9150-8fa78e5e4e3e,3579.35,Sub-Saharan Africa,Credit Card,2024-11-05 18:53:25,True
422,644d75e3-bbf4-4f6b-973e-4863bfec3cd2,2176.84,Western Europe,UPI,2023-09-19 07:29:12,False
1531,36772b10-389c-4ade-958a-068d78d90b40,3766.59,Sub-Saharan Africa,Cryptocurrency,2024-05-09 05:13:18,True
314,69da4f65-57d3-4126-a29a-6034d5ac4086,516.23,Sub-Saharan Africa,Debit Card,2025-01-20 15:12:20,True
1809,0815c938-d1c6-4748-83ad-32582d053ba0,4663.1,East Asia,Mobile Wallet,2025-04-14 13:46:01,True
1989,8fdb88d7-ef93-4eac-ab47-3d91e172e82b,3818.47,South America,Credit Card,2023-08-02 08:42:33,True
989,7fb734bc-6b45-4591-8309-0e91a810b978,3180.11,Eastern Europe,Mobile Wallet,2024-01-29 05:03:37,False
1643,e28419fc-d427-4d41-87b7-16d7235e3e1a,4486.46,Western Europe,Cryptocurrency,2023-08-24 08:48:23,True
83,5627e148-1d67-49f1-9324-ccd6025d1d8d,199.78,South America,Mobile Wallet,2024-07-26 16:02:47,True
1927,b51e2d8d-d301-4e58-8894-6fcb2a6e8eb9,2444.56,Caribbean,Online Banking,2024-12-08 23:29:37,False
1356,02b85d2d-2a97-44dd-96c6-20f91de78018,1004.18,South Asia,Debit Card,2024-04-22 21:39:21,False
1907,ef56330c-df33-40e5-8512-4502d8c4cea3,109.82,Caribbean,UPI,2023-12-11 14:53:51,False
1683,fa427319-d693-4216-8fee-693a243274eb,318.63,North Africa,Mobile Wallet,2024-09-28 10:06:02,True
1535,2523608c-0373-4919-b69f-6d5248442af6,4597.52,South America,Mobile Wallet,2023-11-10 22:44:15,True
1117,39b00d69-b2ef-48dd-9b76-5ebcb62dc16e,1049.9,North America,Mobile Wallet,2025-02-10 15:45:31,False
99,f87eab6a-02d1-48b2-b83e-c70ccff98478,4986.67,South America,Mobile Wallet,2025-02-05 19:53:46,True
1085,4a3b883d-6345-472c-8a2a-e09278ab0419,67.98,Western Europe,Debit Card,2023-09-01 00:58:32,False
375,e2445026-b4ed-42be-8bbb-b042d51ad12f,3725.59,South America,Online Banking,2024-03-04 05:03:35,False
1388,b3cd3163-1116-41dc-9819-d8daf5caf1db,2274.15,Southeast Asia,Online Banking,2024-01-14 06:28:58,False
167,3f998e5e-60a3-4fcd-9820-f6024c1406b4,1246.27,Southeast Asia,Cryptocurrency,2024-12-30 12:08:57,True
108,653a833c-0a30-40c0-aa12-3e2e3be68826,380.99,Balkans,Cryptocurrency,2024-06-05 12:01:07,True
1033,7490958b-8ac0-4a47-ad83-0dba7d18fc17,3960.84,Sub-Saharan Africa,Online Banking,2024-06-23 04:17:27,False
686,91b67d8e-45e1-45f3-a217-9872d65e23ff,1815.18,South America,Cryptocurrency,2024-12-25 04:01:41,False
1490,353f71ea-4719-403c-a40b-f79b2cfba258,34613.42,North Africa,Mobile Wallet,2024-02-22 12:31:35,True
71,67bf7a74-1e7a-415d-86d9-bbe614a74a17,2401.19,North America,Debit Card,2023-08-30 17:03:44,False
1675,4c0522a4-4900-492a-98ac-fff47d884842,7887.92,Central Asia,Mobile Wallet,2023-09-28 16:29:45,True
1431,7e43cef7-fdc7-4de2-8ca2-41262950849f,3563.14,Baltic States,Debit Card,2025-01-25 06:26:42,False
1241,1cbd730c-0d55-4202-8c18-ac3ec77a6a72,705.91,Sub-Saharan Africa,Mobile Wallet,2025-06-07 23:13:32,False
89,cc391c73-a006-4a30-97ca-13de0feee1d7,3460.03,Middle East,Cryptocurrency,2023-10-31 09:42:26,True
1498,698e3927-80f2-4ce4-98d3-cb3fcfa8f22a,1293.48,North America,Cryptocurrency,2024-01-15 16:06:26,False
60,a665e80d-73d6-4c90-957f-6248fc129fe0,1539.25,Scandinavia,Online Banking,2023-09-07 00:00:49,False
881,a7c2a742-ee0a-4789-992c-e53e50294030,1534.06,Scandinavia,Debit Card,2025-02-20 10:30:53,False
30,4527ce43-5568-4d9c-bf3b-6ad4ee0bcec9,938.32,East Asia,Credit Card,2024-09-07 06:52:38,False
72,01377d3e-fb2e-48d2-8019-f448158f7489,23045.4,Central Asia,Bank Transfer,2025-03-04 07:35:52,False
1196,37583272-32fa-4971-b6b6-75379f7cfed9,4750.69,Eastern Europe,Bank Transfer,2024-01-05 15:24:23,False
1677,c1e1d2e4-913d-434e-b8e6-10eb7981ce85,4143.96,Central Asia,Cryptocurrency,2025-07-16 16:46:41,True
1014,3210a992-b539-4175-8b55-7b1ee84bffec,32213.5,North America,Bank Transfer,2024-10-02 05:46:59,False
897,27465697-7e15-4912-85c7-975b86abab0d,3890.48,Oceania,Mobile Wallet,2024-06-25 21:47:33,True
760,21d709c7-a930-4ae0-bcc9-f239d8aae870,37943.93,East Asia,Online Banking,2024-02-19 08:08:40,False
1406,dd0fcb8e-7982-4d74-8cfc-4fc571cef6f1,387.85,Central America,Mobile Wallet,2023-12-23 06:50:10,False
1810,da0dc68e-08f0-4744-a326-f32324e7c045,4646.29,Scandinavia,Online Banking,2025-07-10 15:25:38,False
765,55f57c1f-3161-4ece-bff7-9e5ea0fe8f79,1331.49,Sub-Saharan Africa,Mobile Wallet,2025-07-13 12:12:28,True
928,d4685cef-720c-4d6a-8e5e-c4a9c02a91f4,989.12,South Asia,Cryptocurrency,2023-11-07 16:57:14,False
358,5464905d-b3de-4d36-b456-1971b303177b,17693.24,Oceania,Cryptocurrency,2023-11-19 20:01:06,True
555,8b945b9d-4fab-48b8-bf31-b63fa1676aa4,2473.55,Western Europe,Mobile Wallet,2023-11-20 16:33:18,False
1123,8bf1637d-077e-4e81-916a-fa68a68d4f7e,3643.93,North Africa,Online Banking,2024-02-08 09:18:26,False
1131,10726436-8417-493c-8ef3-f7533376e4a3,1406.42,North America,Online Banking,2024-12-15 07:54:00,False
